Summary,Temperature (C),Humidity,Wind Speed (km/h)
Mostly Cloudy,5.2,0.85,11.0768
Mostly Cloudy,6.244444444,0.82,11.9462
Mostly Cloudy,7.344444444,0.8,12.7834
Mostly Cloudy,8.35,0.77,13.4435
Mostly Cloudy,9.127777778,0.76,13.8138
Mostly Cloudy,9.588888889,0.75,13.7816
Mostly Cloudy,9.688888889,0.74,13.3308
Mostly Cloudy,9.433333333,0.74,12.5258
Mostly Cloudy,8.9,0.75,11.4954
Mostly Cloudy,8.188888889,0.76,10.465
Mostly Cloudy,7.416666667,0.78,9.66
Mostly Cloudy,6.666666667,0.8,9.1126
Partly Cloudy,6.016666667,0.83,8.8228
Partly Cloudy,5.477777778,0.85,8.7423
Partly Cloudy,5.038888889,0.88,8.7906
Partly Cloudy,4.655555556,0.9,8.9194
Partly Cloudy,4.3,0.92,9.0321
Partly Cloudy,3.95,0.93,9.0965
Partly Cloudy,3.611111111,0.93,9.1287
Partly Cloudy,3.333333333,0.93,9.1609
Partly Cloudy,3.177777778,0.93,9.2414
Partly Cloudy,3.233333333,0.91,9.4185
Partly Cloudy,3.555555556,0.89,9.7727
Partly Cloudy,4.161111111,0.87,10.3523
Mostly Cloudy,5.022222222,0.85,11.109
Mostly Cloudy,6.061111111,0.82,11.9784
Mostly Cloudy,7.15,0.8,12.8156
Mostly Cloudy,8.15,0.78,13.4757
Mostly Cloudy,8.927777778,0.76,13.8299
Mostly Cloudy,9.383333333,0.75,13.7977
Mostly Cloudy,9.483333333,0.74,13.3469
Mostly Cloudy,9.227777778,0.74,12.5258
Mostly Cloudy,8.7,0.75,11.4632
Mostly Cloudy,7.994444444,0.77,10.4328
Mostly Cloudy,7.222222222,0.78,9.6278
Mostly Cloudy,6.488888889,0.81,9.0965
Partly Cloudy,5.838888889,0.83,8.8389
Partly Cloudy,5.311111111,0.86,8.7906
Partly Cloudy,4.877777778,0.88,8.8711
Partly Cloudy,4.505555556,0.9,8.9999
Partly Cloudy,4.15,0.92,9.1126
Partly Cloudy,3.8,0.93,9.177
Partly Cloudy,3.461111111,0.94,9.2092
Partly Cloudy,3.183333333,0.93,9.2414
Partly Cloudy,3.027777778,0.93,9.3058
Partly Cloudy,3.077777778,0.91,9.4507
Partly Cloudy,3.388888889,0.9,9.7888
Partly Cloudy,3.988888889,0.87,10.3523
Partly Cloudy,4.844444444,0.85,11.109
Mostly Cloudy,5.877777778,0.83,11.9784
Mostly Cloudy,6.955555556,0.8,12.8156
Mostly Cloudy,7.95,0.78,13.4757
Mostly Cloudy,8.727777778,0.76,13.8299
Mostly Cloudy,9.183333333,0.75,13.7977
Mostly Cloudy,9.277777778,0.75,13.3308
Mostly Cloudy,9.027777778,0.75,12.4775
Mostly Cloudy,8.5,0.76,11.3666
Mostly Cloudy,7.8,0.77,10.3201
Mostly Cloudy,7.038888889,0.79,9.5151
Mostly Cloudy,6.305555556,0.81,9.016
Partly Cloudy,5.666666667,0.83,8.8067
Partly Cloudy,5.144444444,0.86,8.7906
Partly Cloudy,4.716666667,0.88,8.9033
Partly Cloudy,4.35,0.9,9.0321
Partly Cloudy,4.005555556,0.92,9.1448
Partly Cloudy,3.655555556,0.93,9.2092
Partly Cloudy,3.316666667,0.94,9.2414
Partly Cloudy,3.033333333,0.94,9.2736
Partly Cloudy,2.877777778,0.93,9.3219
Partly Cloudy,2.922222222,0.92,9.4668
Partly Cloudy,3.227777778,0.9,9.8049
Partly Cloudy,3.822222222,0.88,10.3523
Partly Cloudy,4.672222222,0.85,11.109
Mostly Cloudy,5.694444444,0.83,11.9623
Mostly Cloudy,6.766666667,0.8,12.7834
Mostly Cloudy,7.755555556,0.78,13.4435
Mostly Cloudy,8.527777778,0.77,13.7977
Mostly Cloudy,8.983333333,0.76,13.7494
Mostly Cloudy,9.077777778,0.75,13.2503
Mostly Cloudy,8.827777778,0.75,12.3487
Mostly Cloudy,8.305555556,0.76,11.1895
Mostly Cloudy,7.611111111,0.77,10.1108
Mostly Cloudy,6.85,0.79,9.338
Partly Cloudy,6.127777778,0.81,8.8711
Partly Cloudy,5.494444444,0.84,8.694
Partly Cloudy,4.977777778,0.86,8.7745
Partly Cloudy,4.561111111,0.88,8.8872
Partly Cloudy,4.2,0.9,8.9999
Partly Cloudy,3.855555556,0.92,9.1126
Partly Cloudy,3.511111111,0.93,9.177
Partly Cloudy,3.172222222,0.94,9.2092
Partly Cloudy,2.888888889,0.94,9.2575
Partly Cloudy,2.727777778,0.93,9.3219
Partly Cloudy,2.766666667,0.92,9.4668
Partly Cloudy,3.066666667,0.9,9.7888
Partly Cloudy,3.655555556,0.88,10.3523
Partly Cloudy,4.494444444,0.85,11.0929
Mostly Cloudy,5.511111111,0.83,11.9301
Mostly Cloudy,6.577777778,0.81,12.7512
Mostly Cloudy,7.561111111,0.79,13.3952
Mostly Cloudy,8.327777778,0.77,13.7172
Mostly Cloudy,8.783333333,0.76,13.6528
Mostly Cloudy,8.877777778,0.75,13.1376
Mostly Cloudy,8.627777778,0.75,12.1716
Mostly Cloudy,8.111111111,0.76,10.9641
Mostly Cloudy,7.422222222,0.77,9.8854
Mostly Cloudy,6.666666667,0.79,9.0965
Partly Cloudy,5.95,0.81,8.6135
Partly Cloudy,5.327777778,0.84,8.372
Partly Cloudy,4.816666667,0.86,8.2432
Partly Cloudy,4.405555556,0.88,8.6135
Partly Cloudy,4.05,0.91,8.8228
Partly Cloudy,3.711111111,0.92,8.9838
Partly Cloudy,3.366666667,0.93,9.0965
Partly Cloudy,3.027777778,0.94,9.1448
Partly Cloudy,2.744444444,0.94,9.2092
Partly Cloudy,2.577777778,0.93,9.2897
Partly Cloudy,2.616666667,0.92,9.4507
Partly Cloudy,2.911111111,0.9,9.7888
Partly Cloudy,3.488888889,0.88,10.3362
Partly Cloudy,4.322222222,0.86,11.0768
Mostly Cloudy,5.333333333,0.83,11.9301
Mostly Cloudy,6.394444444,0.81,12.719
Mostly Cloudy,7.372222222,0.79,13.3469
Mostly Cloudy,8.133333333,0.77,13.6689
Mostly Cloudy,8.583333333,0.76,13.5884
Mostly Cloudy,8.677777778,0.76,13.0571
Mostly Cloudy,8.433333333,0.76,12.075
Mostly Cloudy,7.916666667,0.77,10.8514
Mostly Cloudy,7.233333333,0.78,9.7727
Mostly Cloudy,6.488888889,0.8,8.9999
Partly Cloudy,5.777777778,0.82,8.5008
Partly Cloudy,5.161111111,0.84,8.2271
Partly Cloudy,4.655555556,0.86,8.2754
Partly Cloudy,4.25,0.89,8.5491
Partly Cloudy,3.9,0.91,8.7906
Partly Cloudy,3.566666667,0.92,8.9838
Partly Cloudy,3.222222222,0.93,9.0965
Partly Cloudy,2.883333333,0.94,9.1609
Partly Cloudy,2.6,0.94,9.2092
Partly Cloudy,2.433333333,0.93,9.3058
Partly Cloudy,2.461111111,0.92,9.4507
Partly Cloudy,2.75,0.9,9.7888
Partly Cloudy,3.322222222,0.88,10.3523
Partly Cloudy,4.15,0.86,11.0929
Mostly Cloudy,5.155555556,0.84,11.9301
Mostly Cloudy,6.211111111,0.81,12.7351
Mostly Cloudy,7.183333333,0.79,13.363
Mostly Cloudy,7.938888889,0.78,13.685
Mostly Cloudy,8.388888889,0.77,13.6206
Mostly Cloudy,8.483333333,0.76,13.1054
Mostly Cloudy,8.238888889,0.76,12.1716
Mostly Cloudy,7.727777778,0.77,10.9963
Mostly Cloudy,7.044444444,0.78,9.9337
Mostly Cloudy,6.305555556,0.8,9.177
Partly Cloudy,5.6,0.82,8.7262
Partly Cloudy,4.994444444,0.84,8.694
Partly Cloudy,4.5,0.87,8.6457
Partly Cloudy,4.1,0.89,8.7423
Partly Cloudy,3.75,0.91,8.9355
Partly Cloudy,3.422222222,0.92,9.1126
Partly Cloudy,3.083333333,0.94,9.2092
Partly Cloudy,2.744444444,0.94,9.2575
Partly Cloudy,2.455555556,0.94,9.2897
Partly Cloudy,2.288888889,0.93,9.3702
Partly Cloudy,2.311111111,0.92,9.5151
Partly Cloudy,2.594444444,0.9,9.8371
Partly Cloudy,3.161111111,0.88,10.3845
Partly Cloudy,3.983333333,0.86,11.1251
Mostly Cloudy,4.977777778,0.84,11.9623
Mostly Cloudy,6.027777778,0.82,12.7673
Mostly Cloudy,6.994444444,0.8,13.4113
Mostly Cloudy,7.75,0.78,13.7333
Mostly Cloudy,8.194444444,0.77,13.685
Mostly Cloudy,8.288888889,0.76,13.202
Mostly Cloudy,8.05,0.76,12.3326
Mostly Cloudy,7.538888889,0.77,11.2378
Mostly Cloudy,6.861111111,0.78,10.2074
Mostly Cloudy,6.127777778,0.8,9.4507
Mostly Cloudy,5.433333333,0.82,8.9999
Partly Cloudy,4.827777778,0.84,8.8067
Partly Cloudy,4.338888889,0.87,8.7906
Partly Cloudy,3.944444444,0.89,8.9033
Partly Cloudy,3.605555556,0.91,9.0965
Partly Cloudy,3.277777778,0.93,9.2414
Partly Cloudy,2.938888889,0.94,9.3219
Partly Cloudy,2.605555556,0.94,9.3541
Partly Cloudy,2.316666667,0.94,9.3702
Partly Cloudy,2.144444444,0.93,9.4346
Partly Cloudy,2.166666667,0.92,9.5795
Partly Cloudy,2.444444444,0.91,9.9015
Partly Cloudy,3,0.89,10.4489
Mostly Cloudy,3.816666667,0.86,11.1895
Mostly Cloudy,4.805555556,0.84,12.0267
Mostly Cloudy,5.85,0.82,12.8317
Mostly Cloudy,6.811111111,0.8,13.4596
Mostly Cloudy,7.561111111,0.78,13.7816
Mostly Cloudy,8.005555556,0.77,13.7333
Mostly Cloudy,8.1,0.77,13.2664
Mostly Cloudy,7.861111111,0.77,12.4453
Mostly Cloudy,7.355555556,0.77,11.3827
Mostly Cloudy,6.683333333,0.79,10.3845
Mostly Cloudy,5.955555556,0.8,9.6117
Mostly Cloudy,5.261111111,0.82,9.1126
Partly Cloudy,4.666666667,0.85,8.8711
Partly Cloudy,4.183333333,0.87,8.8711
Partly Cloudy,3.794444444,0.89,8.9999
Partly Cloudy,3.461111111,0.91,9.1931
Partly Cloudy,3.138888889,0.93,9.3219
Partly Cloudy,2.805555556,0.94,9.3863
Partly Cloudy,2.466666667,0.94,9.3863
Partly Cloudy,2.177777778,0.94,9.4024
Partly Cloudy,2,0.94,9.4668
Partly Cloudy,2.016666667,0.92,9.6278
Partly Cloudy,2.288888889,0.91,9.9659
Partly Cloudy,2.844444444,0.89,10.5133
Mostly Cloudy,3.65,0.87,11.2539
Mostly Cloudy,4.633333333,0.84,12.0911
Mostly Cloudy,5.672222222,0.82,12.9122
Mostly Cloudy,6.627777778,0.8,13.5401
Mostly Cloudy,7.377777778,0.79,13.8621
Mostly Cloudy,7.816666667,0.78,13.7977
Mostly Cloudy,7.911111111,0.77,13.3469
Mostly Cloudy,7.672222222,0.77,12.5419
Mostly Cloudy,7.166666667,0.78,11.5115
Mostly Cloudy,6.5,0.79,10.5294
Mostly Cloudy,5.777777778,0.81,9.7405
Mostly Cloudy,5.094444444,0.83,9.2253
Mostly Cloudy,4.505555556,0.85,8.9838
Partly Cloudy,4.033333333,0.87,8.9677
Partly Cloudy,3.65,0.89,9.0965
Partly Cloudy,3.316666667,0.91,9.2414
Partly Cloudy,7.45,0.88,8.1788
Partly Cloudy,7.327777778,0.89,8.9677
Mostly Cloudy,7.361111111,0.9,9.3863
Mostly Cloudy,7.444444444,0.89,10.0786
Mostly Cloudy,7.477777778,0.88,11.109
Mostly Cloudy,7.355555556,0.86,12.075
Mostly Cloudy,7.311111111,0.84,14.2485
Mostly Cloudy,7.344444444,0.82,17.1465
Mostly Cloudy,7.122222222,0.83,12.2682
Mostly Cloudy,7.25,0.82,7.9695
Mostly Cloudy,7.905555556,0.8,5.4901
Mostly Cloudy,8.994444444,0.76,4.7334
Clear,10.39444444,0.73,4.5563
Clear,11.11111111,0.71,4.83
Clear,10.46111111,0.72,4.508
Clear,9.816666667,0.74,4.2021
Clear,9.166666667,0.76,3.9123
Clear,8.516666667,0.78,3.6547
Clear,7.872222222,0.79,3.4132
Clear,7.222222222,0.81,3.22
Clear,7.222222222,0.81,3.22
Clear,7.222222222,0.81,3.22
Clear,7.222222222,0.81,3.22
Clear,7.222222222,0.81,3.22
Partly Cloudy,3,0.93,9.338
Partly Cloudy,2.666666667,0.94,9.3702
Partly Cloudy,2.333333333,0.94,9.3702
Partly Cloudy,2.038888889,0.94,9.3863
Partly Cloudy,1.861111111,0.94,9.4668
Partly Cloudy,1.872222222,0.93,9.6439
Partly Cloudy,2.138888889,0.91,9.9981
Mostly Cloudy,2.683333333,0.89,10.5616
Mostly Cloudy,3.483333333,0.87,11.3022
Mostly Cloudy,4.461111111,0.85,12.1555
Mostly Cloudy,5.494444444,0.82,12.9766
Mostly Cloudy,6.45,0.8,13.6206
Mostly Cloudy,7.194444444,0.79,13.9587
Mostly Cloudy,7.633333333,0.78,13.9104
Mostly Cloudy,7.722222222,0.77,13.4596
Mostly Cloudy,7.488888889,0.77,12.6546
Mostly Cloudy,6.988888889,0.78,11.6564
Mostly Cloudy,6.322222222,0.79,10.6743
Mostly Cloudy,5.611111111,0.81,9.8854
Mostly Cloudy,4.927777778,0.83,9.3702
Mostly Cloudy,4.35,0.85,9.1287
Mostly Cloudy,3.877777778,0.87,9.0965
Partly Cloudy,3.505555556,0.89,9.1609
Partly Cloudy,3.177777778,0.91,9.2414
Partly Cloudy,2.861111111,0.93,9.2897
Partly Cloudy,2.533333333,0.94,9.3219
Partly Cloudy,2.194444444,0.94,9.3219
Partly Cloudy,1.905555556,0.94,9.338
Partly Cloudy,1.722222222,0.94,9.4346
Partly Cloudy,1.727777778,0.93,9.6278
Partly Cloudy,1.988888889,0.91,9.982
Mostly Cloudy,2.533333333,0.89,10.5616
Mostly Cloudy,3.322222222,0.87,11.3183
Mostly Cloudy,4.294444444,0.85,12.1877
Mostly Cloudy,5.322222222,0.83,13.0088
Mostly Cloudy,6.272222222,0.81,13.6689
Mostly Cloudy,7.011111111,0.79,14.0392
Mostly Cloudy,7.45,0.78,14.007
Mostly Cloudy,7.538888889,0.78,13.5723
Mostly Cloudy,7.305555556,0.78,12.7995
Mostly Cloudy,6.805555556,0.78,11.8174
Mostly Cloudy,6.15,0.79,10.8514
Mostly Cloudy,5.438888889,0.81,10.0464
Mostly Cloudy,4.766666667,0.83,9.5151
Mostly Cloudy,4.194444444,0.85,9.2414
Mostly Cloudy,3.727777778,0.87,9.1287
Partly Cloudy,3.361111111,0.9,9.1287
Partly Cloudy,3.038888889,0.91,9.177
Partly Cloudy,2.727777778,0.93,9.2414
Partly Cloudy,2.4,0.94,9.2575
Partly Cloudy,2.061111111,0.95,9.2736
Partly Cloudy,1.766666667,0.95,9.2897
Partly Cloudy,1.583333333,0.94,9.3863
Partly Cloudy,1.588888889,0.93,9.5956
Mostly Cloudy,1.844444444,0.91,9.9659
Mostly Cloudy,2.377777778,0.89,10.5455
Mostly Cloudy,3.166666667,0.87,11.3022
Mostly Cloudy,4.127777778,0.85,12.1716
Mostly Cloudy,5.15,0.83,13.0088
Mostly Cloudy,6.094444444,0.81,13.685
Mostly Cloudy,6.833333333,0.79,14.0714
Mostly Cloudy,7.266666667,0.78,14.0714
Mostly Cloudy,7.361111111,0.78,13.6689
Mostly Cloudy,7.127777778,0.78,12.9283
Mostly Cloudy,6.633333333,0.79,11.9623
Mostly Cloudy,5.977777778,0.8,10.9963
Mostly Cloudy,5.272222222,0.81,10.1913
Mostly Cloudy,4.605555556,0.83,9.6278
Mostly Cloudy,4.038888889,0.85,9.2897
Mostly Cloudy,3.583333333,0.88,9.1287
Mostly Cloudy,3.216666667,0.9,9.0965
Partly Cloudy,2.9,0.92,9.1448
Partly Cloudy,2.594444444,0.93,9.2092
Partly Cloudy,2.266666667,0.94,9.2414
Partly Cloudy,1.933333333,0.95,9.2575
Partly Cloudy,1.633333333,0.95,9.2897
Partly Cloudy,1.45,0.94,9.3863
Mostly Cloudy,1.45,0.93,9.5956
Mostly Cloudy,1.7,0.91,9.9659
Mostly Cloudy,2.227777778,0.89,10.5455
Mostly Cloudy,3.005555556,0.87,11.3183
Mostly Cloudy,3.966666667,0.85,12.1877
Mostly Cloudy,4.983333333,0.83,13.0249
Mostly Cloudy,5.922222222,0.81,13.7011
Mostly Cloudy,6.655555556,0.8,14.1036
Mostly Cloudy,7.088888889,0.79,14.1197
Mostly Cloudy,7.183333333,0.78,13.7333
Mostly Cloudy,6.95,0.78,13.0088
Mostly Cloudy,6.455555556,0.79,12.0589
Mostly Cloudy,5.805555556,0.8,11.0768
Mostly Cloudy,5.105555556,0.82,10.2718
Mostly Cloudy,4.45,0.83,9.7083
Mostly Cloudy,3.888888889,0.86,9.338
Mostly Cloudy,3.438888889,0.88,9.177
Mostly Cloudy,3.077777778,0.9,9.1448
Mostly Cloudy,2.766666667,0.92,9.1931
Partly Cloudy,2.461111111,0.93,9.2575
Partly Cloudy,2.133333333,0.94,9.2897
Partly Cloudy,1.8,0.95,9.2897
Partly Cloudy,1.505555556,0.95,9.3219
Mostly Cloudy,1.316666667,0.94,9.4346
Mostly Cloudy,1.311111111,0.93,9.6439
Mostly Cloudy,1.555555556,0.91,10.0142
Mostly Cloudy,2.077777778,0.9,10.5938
Mostly Cloudy,2.85,0.88,11.3505
Mostly Cloudy,3.805555556,0.85,12.2199
Mostly Cloudy,4.816666667,0.83,13.0571
Mostly Cloudy,5.75,0.81,13.7494
Mostly Cloudy,6.477777778,0.8,14.1358
Mostly Cloudy,6.911111111,0.79,14.1358
Mostly Cloudy,7.005555556,0.78,13.7494
Mostly Cloudy,6.772222222,0.79,13.0249
Mostly Cloudy,6.283333333,0.79,12.0589
Mostly Cloudy,5.638888889,0.8,11.0768
Mostly Cloudy,4.944444444,0.82,10.2718
Mostly Cloudy,4.294444444,0.84,9.7244
Mostly Cloudy,3.738888889,0.86,9.4185
Mostly Cloudy,3.294444444,0.88,9.2736
Mostly Cloudy,2.938888889,0.9,9.2736
Mostly Cloudy,2.633333333,0.92,9.3219
Partly Cloudy,2.327777778,0.93,9.3702
Partly Cloudy,2.005555556,0.94,9.4024
Partly Cloudy,1.672222222,0.95,9.4024
Partly Cloudy,1.377777778,0.95,9.4185
Mostly Cloudy,1.183333333,0.94,9.5151
Mostly Cloudy,1.172222222,0.93,9.7083
Mostly Cloudy,1.416666667,0.92,10.0625
Mostly Cloudy,1.933333333,0.9,10.626
Mostly Cloudy,2.7,0.88,11.3827
Mostly Cloudy,3.644444444,0.86,12.236
Mostly Cloudy,4.65,0.84,13.0893
Mostly Cloudy,5.583333333,0.82,13.7655
Mostly Cloudy,6.305555556,0.8,14.1358
Mostly Cloudy,6.738888889,0.79,14.1519
Mostly Cloudy,6.833333333,0.79,13.7494
Mostly Cloudy,6.6,0.79,13.0088
Mostly Cloudy,6.116666667,0.79,12.0267
Mostly Cloudy,5.477777778,0.81,11.0446
Mostly Cloudy,4.788888889,0.82,10.2235
Mostly Cloudy,4.138888889,0.84,9.6922
Mostly Cloudy,3.588888889,0.86,9.4024
Mostly Cloudy,3.15,0.88,9.3219
Mostly Cloudy,2.805555556,0.9,9.3541
Mostly Cloudy,2.5,0.92,9.4346
Partly Cloudy,2.2,0.93,9.499
Partly Cloudy,1.883333333,0.94,9.5151
Partly Cloudy,1.55,0.95,9.499
Partly Cloudy,1.25,0.95,9.5151
Mostly Cloudy,1.05,0.94,9.5795
Mostly Cloudy,1.038888889,0.93,9.7405
Mostly Cloudy,1.277777778,0.92,10.0786
Mostly Cloudy,1.783333333,0.9,10.6421
Mostly Cloudy,2.55,0.88,11.3827
Mostly Cloudy,3.488888889,0.86,12.236
Mostly Cloudy,4.488888889,0.84,13.0893
Mostly Cloudy,5.416666667,0.82,13.7494
Mostly Cloudy,6.138888889,0.81,14.1358
Mostly Cloudy,6.566666667,0.8,14.1358
Mostly Cloudy,6.661111111,0.79,13.7333
Mostly Cloudy,6.433333333,0.79,12.9927
Mostly Cloudy,5.95,0.8,12.0106
Mostly Cloudy,5.311111111,0.81,10.9963
Mostly Cloudy,4.627777778,0.82,10.1913
Mostly Cloudy,3.988888889,0.84,9.6439
Mostly Cloudy,3.444444444,0.86,9.3863
Mostly Cloudy,3.011111111,0.88,9.3219
Mostly Cloudy,2.666666667,0.9,9.3863
Mostly Cloudy,2.372222222,0.92,9.4829
Partly Cloudy,2.077777778,0.93,9.5634
Partly Cloudy,1.755555556,0.95,9.5795
Partly Cloudy,1.422222222,0.95,9.5634
Partly Cloudy,1.122222222,0.95,9.5634
Mostly Cloudy,0.922222222,0.94,9.6117
Mostly Cloudy,0.905555556,0.93,9.7566
Mostly Cloudy,1.138888889,0.92,10.0947
Mostly Cloudy,1.644444444,0.9,10.6421
Mostly Cloudy,2.4,0.88,11.3827
Mostly Cloudy,3.333333333,0.86,12.236
Mostly Cloudy,4.327777778,0.84,13.0732
Mostly Cloudy,5.25,0.82,13.7494
Mostly Cloudy,5.972222222,0.81,14.1197
Mostly Cloudy,6.4,0.8,14.1197
Mostly Cloudy,6.494444444,0.79,13.7333
Mostly Cloudy,6.266666667,0.79,12.9766
Mostly Cloudy,5.788888889,0.8,11.9945
Mostly Cloudy,5.155555556,0.81,10.9802
Mostly Cloudy,4.472222222,0.82,10.1752
Mostly Cloudy,3.838888889,0.84,9.6439
Mostly Cloudy,3.3,0.86,9.3702
Mostly Cloudy,2.872222222,0.88,9.3219
Mostly Cloudy,2.538888889,0.9,9.3863
Mostly Cloudy,2.244444444,0.92,9.499
Partly Cloudy,1.95,0.94,9.5795
Partly Cloudy,1.633333333,0.95,9.6117
Partly Cloudy,1.3,0.95,9.5795
Partly Cloudy,1,0.95,9.5634
Partly Cloudy,0.794444444,0.95,9.6117
Mostly Cloudy,0.777777778,0.93,9.7727
Mostly Cloudy,1.005555556,0.92,10.0947
Mostly Cloudy,1.5,0.9,10.626
Mostly Cloudy,2.255555556,0.88,11.3666
Mostly Cloudy,3.183333333,0.86,12.236
Mostly Cloudy,4.172222222,0.84,13.0571
Mostly Cloudy,5.088888889,0.82,13.7333
Mostly Cloudy,5.811111111,0.81,14.1197
Mostly Cloudy,6.233333333,0.8,14.1197
Mostly Cloudy,6.327777778,0.8,13.7333
Mostly Cloudy,6.1,0.8,12.9927
Mostly Cloudy,5.627777778,0.8,12.0106
Mostly Cloudy,4.994444444,0.81,11.0124
Mostly Cloudy,4.322222222,0.83,10.1913
Mostly Cloudy,3.694444444,0.84,9.66
Mostly Cloudy,3.161111111,0.86,9.3863
Mostly Cloudy,2.738888889,0.88,9.3219
Mostly Cloudy,2.405555556,0.9,9.3863
Partly Cloudy,2.116666667,0.92,9.4829
Partly Cloudy,1.827777778,0.94,9.5634
Partly Cloudy,1.511111111,0.95,9.5795
Partly Cloudy,1.177777778,0.95,9.5473
Partly Cloudy,0.877777778,0.95,9.5473
Partly Cloudy,0.672222222,0.95,9.5956
Partly Cloudy,0.65,0.94,9.7566
Mostly Cloudy,0.872222222,0.92,10.0786
Mostly Cloudy,1.366666667,0.9,10.626
Mostly Cloudy,2.111111111,0.88,11.3666
Mostly Cloudy,3.033333333,0.86,12.2199
Mostly Cloudy,4.016666667,0.84,13.0571
Mostly Cloudy,4.933333333,0.83,13.7333
Mostly Cloudy,5.65,0.81,14.1197
Mostly Cloudy,6.072222222,0.8,14.1197
Mostly Cloudy,6.166666667,0.8,13.7333
Mostly Cloudy,5.938888889,0.8,13.0088
Mostly Cloudy,5.466666667,0.8,12.0428
Mostly Cloudy,4.844444444,0.81,11.0607
Mostly Cloudy,4.172222222,0.83,10.2557
Mostly Cloudy,3.55,0.85,9.7083
Mostly Cloudy,3.022222222,0.87,9.4024
Mostly Cloudy,2.605555556,0.89,9.3058
Mostly Cloudy,2.277777778,0.91,9.3541
Partly Cloudy,1.994444444,0.92,9.4346
Partly Cloudy,5.55,0.9,8.7101
Partly Cloudy,5.172222222,0.92,8.8228
Partly Cloudy,4.827777778,0.92,8.8711
Partly Cloudy,4.561111111,0.92,8.9033
Partly Cloudy,4.438888889,0.91,8.9516
Partly Cloudy,4.533333333,0.9,9.0965
Partly Cloudy,4.905555556,0.88,9.4346
Partly Cloudy,5.572222222,0.85,9.982
Partly Cloudy,6.494444444,0.83,10.7226
Partly Cloudy,7.594444444,0.8,11.5437
Mostly Cloudy,8.738888889,0.77,12.3487
Mostly Cloudy,9.783333333,0.75,12.9605
Mostly Cloudy,10.59444444,0.73,13.2664
Mostly Cloudy,11.07222222,0.72,13.1698
Mostly Cloudy,11.17222222,0.71,12.6546
Mostly Cloudy,10.91111111,0.72,11.753
Mostly Cloudy,10.35,0.72,10.6582
Mostly Cloudy,9.605555556,0.74,9.6117
Partly Cloudy,8.783333333,0.76,8.8228
Partly Cloudy,7.983333333,0.78,8.3237
Partly Cloudy,7.277777778,0.81,8.0983
Partly Cloudy,6.683333333,0.84,8.1305
Partly Cloudy,6.194444444,0.86,8.3237
Partly Cloudy,5.772222222,0.89,8.5652
Partly Cloudy,1.705555556,0.94,9.5151
Partly Cloudy,1.394444444,0.95,9.5312
Partly Cloudy,1.061111111,0.95,9.499
Partly Cloudy,0.755555556,0.95,9.499
Partly Cloudy,0.55,0.95,9.5634
Partly Cloudy,0.522222222,0.94,9.7244
Mostly Cloudy,0.738888889,0.92,10.0625
Mostly Cloudy,1.227777778,0.9,10.6099
Mostly Cloudy,1.966666667,0.89,11.3666
Mostly Cloudy,2.888888889,0.87,12.2199
Mostly Cloudy,3.866666667,0.85,13.0571
Mostly Cloudy,4.777777778,0.83,13.7333
Mostly Cloudy,5.488888889,0.81,14.1036
Mostly Cloudy,5.911111111,0.8,14.1197
Mostly Cloudy,6.005555556,0.8,13.7494
Mostly Cloudy,5.783333333,0.8,13.041
Mostly Cloudy,5.311111111,0.81,12.1072
Mostly Cloudy,4.688888889,0.82,11.1251
Mostly Cloudy,4.027777778,0.83,10.3201
Mostly Cloudy,3.405555556,0.85,9.7566
Mostly Cloudy,2.883333333,0.87,9.4346
Mostly Cloudy,2.477777778,0.89,9.3219
Partly Cloudy,2.155555556,0.91,9.338
Partly Cloudy,1.872222222,0.92,9.4185
Partly Cloudy,5.388888889,0.91,8.7584
Partly Cloudy,5.016666667,0.92,8.8872
Partly Cloudy,4.672222222,0.93,8.9194
Partly Cloudy,4.405555556,0.92,8.9355
Partly Cloudy,4.277777778,0.92,8.9838
Partly Cloudy,4.366666667,0.9,9.1287
Partly Cloudy,4.733333333,0.88,9.4507
Partly Cloudy,5.388888889,0.86,9.9981
Partly Cloudy,6.305555556,0.83,10.7387
Partly Cloudy,7.4,0.8,11.5759
Mostly Cloudy,8.533333333,0.78,12.3648
Mostly Cloudy,9.572222222,0.75,12.9766
Mostly Cloudy,10.38333333,0.74,13.2986
Mostly Cloudy,10.85555556,0.72,13.202
Mostly Cloudy,10.95555556,0.72,12.7029
Mostly Cloudy,10.69444444,0.72,11.8335
Mostly Cloudy,10.13888889,0.73,10.7548
Mostly Cloudy,9.4,0.74,9.7244
Mostly Cloudy,8.583333333,0.76,8.9355
Partly Cloudy,7.794444444,0.79,8.4203
Partly Cloudy,7.094444444,0.81,8.1788
Partly Cloudy,6.505555556,0.84,8.1949
Partly Cloudy,6.027777778,0.87,8.372
Partly Cloudy,5.611111111,0.89,8.5974
Partly Cloudy,5.227777778,0.91,8.7906
Partly Cloudy,4.861111111,0.92,8.9033
Partly Cloudy,4.522222222,0.93,8.9516
Partly Cloudy,4.25,0.93,8.9677
Partly Cloudy,4.116666667,0.92,9.016
Partly Cloudy,4.205555556,0.9,9.1609
Partly Cloudy,4.561111111,0.88,9.499
Partly Cloudy,5.211111111,0.86,10.0625
Partly Cloudy,6.122222222,0.83,10.8031
Mostly Cloudy,7.2,0.81,11.6242
Mostly Cloudy,8.333333333,0.78,12.4292
Mostly Cloudy,9.366666667,0.76,13.041
